CaseId;DocumentId;PdfViewUrl;PdfOpenLinkSv;PdfOpenLinkEn;ProjectId;OrganisationId;Kommun;Myndighetstyp;Myndighet;Diarienummer;Dokumenttyp;Dokumentdatum;KallaFil;Kallrubrik;CaseReviewStatus;ValidatedBy;ValidatedAt;Notes
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D70000;cmm4yuqwe040ncuqwqo98vhru;http://localhost:8787/api/admin/requirements/documents/cmm4yuqwe040ncuqwqo98vhru/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqwe040ncuqwqo98vhru/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqwe040ncuqwqo98vhru/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Hässleholms;Kommun;Hässleholms kommun;2024-877;Anmalan;2026-02-05;M-2024-877 - Anmälan.pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D80000;cmm4yuqvk03ztcuqwn64kirb8;http://localhost:8787/api/admin/requirements/documents/cmm4yuqvk03ztcuqwn64kirb8/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqvk03ztcuqwn64kirb8/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqvk03ztcuqwn64kirb8/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Hässleholms;Kommun;Hässleholms kommun;2024-877;Anmalan;2026-02-05;M-2024-877 - Anmälan.pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D90000;cmm4yuquq03yzcuqwmekbklcz;http://localhost:8787/api/admin/requirements/documents/cmm4yuquq03yzcuqwmekbklcz/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuquq03yzcuqwmekbklcz/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuquq03yzcuqwmekbklcz/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Hässleholms;Kommun;Hässleholms kommun;2024-2225;Anmalan;2026-02-05;M-2024-2225 - Anmälan (2).pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5DA0000;cmm4yuqt403xbcuqwn5w6kvre;http://localhost:8787/api/admin/requirements/documents/cmm4yuqt403xbcuqwn5w6kvre/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqt403xbcuqwn5w6kvre/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqt403xbcuqwn5w6kvre/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-2166;Anmalan;2026-02-05;M-2024-2166 - Anmälan.pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D000073AF24010000;cmm4yurgk04j2cuqw5vz3m5i0;http://localhost:8787/api/admin/requirements/documents/cmm4yurgk04j2cuqw5vz3m5i0/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurgk04j2cuqw5vz3m5i0/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurgk04j2cuqw5vz3m5i0/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Värnamo;Kommun;Värnamo kommun;2024-12;Beslut;2026-02-13;TFF bre sit.pdf;SV: till registrator [2026KC7547];AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D000073AF24000000;cmm4yurfq04i5cuqw1drt61jr;http://localhost:8787/api/admin/requirements/documents/cmm4yurfq04i5cuqw1drt61jr/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurfq04i5cuqw1drt61jr/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurfq04i5cuqw1drt61jr/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-10;Beslut;2026-02-13;VGS-MH-2025-2444.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5800000;cmm4yurbv04e2cuqwb1kd6w43;http://localhost:8787/api/admin/requirements/documents/cmm4yurbv04e2cuqwb1kd6w43/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurbv04e2cuqwb1kd6w43/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurbv04e2cuqwb1kd6w43/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2013:251;Anmalan;2026-02-12;MB-2023-716-6 - Miljöfarlig verksamhet_anmälan.pdf;Sv:  Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5950000;cmm4yur7g049ecuqw03gdal1n;http://localhost:8787/api/admin/requirements/documents/cmm4yur7g049ecuqw03gdal1n/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur7g049ecuqw03gdal1n/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur7g049ecuqw03gdal1n/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;mottagning av verksamhetsavfall Hagfors;Kommun;mottagning av verksamhetsavfall Hagfors kommun;2024-12;Anmalan;2026-02-09;GetContent (25).pdf;Anmälningspliktiga C-verksamheter;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5B40000;cmm4yur1z044ecuqwtn36cfk3;http://localhost:8787/api/admin/requirements/documents/cmm4yur1z044ecuqwtn36cfk3/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur1z044ecuqwtn36cfk3/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur1z044ecuqwtn36cfk3/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;i Pajala;Kommun;i Pajala kommun;2013:251;Beslut;2026-02-06;M-2024-109Beslut om bifall med villkor(29439417).pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5D00000;cmm4yuqx2041bcuqw058z69j7;http://localhost:8787/api/admin/requirements/documents/cmm4yuqx2041bcuqw058z69j7/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqx2041bcuqw058z69j7/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqx2041bcuqw058z69j7/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-10;Anmalan;2026-02-05;Ärendenr 2023-1413. Motor-Ola AB. Anmälan och Beslut (2).pdf;SV: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADE30000;cmm4yuqm903q5cuqw4e2lm0yq;http://localhost:8787/api/admin/requirements/documents/cmm4yuqm903q5cuqw4e2lm0yq/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqm903q5cuqw4e2lm0yq/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqm903q5cuqw4e2lm0yq/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Miljöinspektör Bygg och Miljö Ljusdals;Kommun;Miljöinspektör Bygg och Miljö Ljusdals kommun;0651-18;Beslut;2026-02-05;MFV.2025.230.pdf;Sv: Skickat till MILJÖ             Extern: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADEF0000;cmm4yuqkr03oncuqwctsx0nxt;http://localhost:8787/api/admin/requirements/documents/cmm4yuqkr03oncuqwctsx0nxt/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqkr03oncuqwctsx0nxt/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqkr03oncuqwctsx0nxt/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2022/1163;Beslut;2026-02-05;Avgiftstaxa.pdf;VB: Utlämnande av allmänna handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF30000;cmm4yuqhc03l8cuqwfjrfoy1e;http://localhost:8787/api/admin/requirements/documents/cmm4yuqhc03l8cuqwfjrfoy1e/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqhc03l8cuqwfjrfoy1e/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqhc03l8cuqwfjrfoy1e/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-10;Beslut;2026-02-05;251021-MMAVANLAN-CD02 2025-3268.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADF90000;cmm4yuqf403iwcuqwm70zklx6;http://localhost:8787/api/admin/requirements/documents/cmm4yuqf403iwcuqwm70zklx6/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqf403iwcuqwm70zklx6/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqf403iwcuqwm70zklx6/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-02;Anmalan;2026-02-05;Skanska Sverige AB Anmälan Flisan 2 Beslut 240214.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADFA0000;cmm4yuqev03incuqwhki43c68;http://localhost:8787/api/admin/requirements/documents/cmm4yuqev03incuqwhki43c68/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqev03incuqwhki43c68/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqev03incuqwhki43c68/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-02;Anmalan;2026-02-05;Skanska Sverige AB Anmälan Flisan 2 Beslut 240214.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADFB0000;cmm4yuqej03ibcuqw3s2t4bqi;http://localhost:8787/api/admin/requirements/documents/cmm4yuqej03ibcuqw3s2t4bqi/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqej03ibcuqw3s2t4bqi/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqej03ibcuqw3s2t4bqi/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;;Anmalan;2026-02-05;Skyddsåtgärder vid mellanlagring.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADFD0000;cmm4yuqdi03h8cuqwtpenx3af;http://localhost:8787/api/admin/requirements/documents/cmm4yuqdi03h8cuqwtpenx3af/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqdi03h8cuqwtpenx3af/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqdi03h8cuqwtpenx3af/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Karlstads;Kommun;Karlstads kommun;2025-06;Anmalan;2026-02-05;SERAB Vålberg 1 431 Beslut 250609.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADFE0000;cmm4yuqd303gtcuqw3vlw8j3n;http://localhost:8787/api/admin/requirements/documents/cmm4yuqd303gtcuqw3vlw8j3n/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqd303gtcuqw3vlw8j3n/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqd303gtcuqw3vlw8j3n/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;;Anmalan;2026-02-05;Styrning och kontroll - GIFA.pdf;Begäran om utlämnande av allmän handling – Anmälningar och beslut rörande mellanlagring av avfall samt anläggning av ytor;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE060000;cmm4yuqad03ekcuqwsjee53ix;http://localhost:8787/api/admin/requirements/documents/cmm4yuqad03ekcuqwsjee53ix/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqad03ekcuqwsjee53ix/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqad03ekcuqwsjee53ix/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;i Huddinge;Kommun;i Huddinge kommun;2025-03;Beslut;2026-02-04;MILJ.2025.963.pdf;Sv: till registrator [2026SC9796];AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE100000;cmm4yuq7u03c2cuqwlx068jjt;http://localhost:8787/api/admin/requirements/documents/cmm4yuq7u03c2cuqwlx068jjt/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7u03c2cuqwlx068jjt/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq7u03c2cuqwlx068jjt/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Östersunds;Kommun;Östersunds kommun;2025-07;Anmalan;2026-02-04;Handlingar för ärende TN-00592-2025.pdf;Handlingar för ärende TN-00592-2025, Anmälan av miljöfarlig verksamhet - Tillfällig insamling av trädgårdsavfall Frösön - Frösö-Berge 21:212;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087AE2C0000;cmm4yuq6d03ahcuqwmgnuflvh;http://localhost:8787/api/admin/requirements/documents/cmm4yuq6d03ahcuqwmgnuflvh/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6d03ahcuqwmgnuflvh/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuq6d03ahcuqwmgnuflvh/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;-- Borgholms;Kommun;-- Borgholms kommun;2023-12;Beslut;2026-02-04;FÖRA 8_4 MBN-2023-1561 Delegationsbeslut 2023-12-27.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A5860000;cmm4yurb604dbcuqwpk6azwk6;http://localhost:8787/api/admin/requirements/documents/cmm4yurb604dbcuqwpk6azwk6/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurb604dbcuqwpk6azwk6/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurb604dbcuqwpk6azwk6/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;0472-150;Beslut;2026-02-11;2024.1848..pdf;Handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A57E0000;cmm4yure104gbcuqw0iyq01tw;http://localhost:8787/api/admin/requirements/documents/cmm4yure104gbcuqw0iyq01tw/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yure104gbcuqw0iyq01tw/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yure104gbcuqw0iyq01tw/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;i Örnsköldsviks;Kommun;i Örnsköldsviks kommun;0660-880;Beslut;2026-02-12;E-2025-840, beslut.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A58B0000;cmm4yura904cecuqwjfm8vkfa;http://localhost:8787/api/admin/requirements/documents/cmm4yura904cecuqwjfm8vkfa/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yura904cecuqwjfm8vkfa/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yura904cecuqwjfm8vkfa/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;1998:808;Anmalan;2026-02-10;Beslut slamlager.pdf;Anmälan och beslut;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADE40000;cmm4yuqm603q2cuqw6h2pp8a0;http://localhost:8787/api/admin/requirements/documents/cmm4yuqm603q2cuqw6h2pp8a0/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqm603q2cuqw6h2pp8a0/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqm603q2cuqw6h2pp8a0/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;ämnden beslutar att förelägga Ljusdals;Kommun;ämnden beslutar att förelägga Ljusdals kommun;0651-180;Beslut;2026-02-05;MFV.2024.202.pdf;Sv: Skickat till MILJÖ             Extern: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADEB0000;cmm4yuqlm03pkcuqwjxh8oxe1;http://localhost:8787/api/admin/requirements/documents/cmm4yuqlm03pkcuqwjxh8oxe1/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqlm03pkcuqwjxh8oxe1/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuqlm03pkcuqwjxh8oxe1/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Norsjö;Kommun;Norsjö kommun;2024-05;Beslut;2026-02-05;MBN-2024-178_1377_001_2024-04-12.pdf;Begäran om allmänna handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087ADEC0000;cmm4yuql503p2cuqwh5xr4lq2;http://localhost:8787/api/admin/requirements/documents/cmm4yuql503p2cuqwh5xr4lq2/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuql503p2cuqwh5xr4lq2/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yuql503p2cuqwh5xr4lq2/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;Norsjö;Kommun;Norsjö kommun;2024-05;Beslut;2026-02-05;MBN-2024-178_1377_001_2024-04-12.pdf;Begäran om allmänna handlingar;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A57F0000;cmm4yurd804fhcuqw6hiurhyu;http://localhost:8787/api/admin/requirements/documents/cmm4yurd804fhcuqw6hiurhyu/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurd804fhcuqw6hiurhyu/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yurd804fhcuqw6hiurhyu/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2024-11;Anmalan;2026-02-12;2024-923Miljöfarlig verksamhet, anmälan _ ändring - 10928.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
ADMIN-INDEX-2026-02-27-00000000125C043F57453246863FE664CAFE6A3F0700950291EA24F0614FB6ACEDB12BF0E31D00000000010C0000950291EA24F0614FB6ACEDB12BF0E31D00002087A58C0000;cmm4yur9304b5cuqwauhbo864;http://localhost:8787/api/admin/requirements/documents/cmm4yur9304b5cuqwauhbo864/view;"=HYPERLÄNK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur9304b5cuqwauhbo864/view"";""Öppna PDF"")";"=HYPERLINK(""http://localhost:8787/api/admin/requirements/documents/cmm4yur9304b5cuqwauhbo864/view"",""Open PDF"")";cmm55w57p0004cuisfrtpqly8;cmm4xvu980000cuh4vj0usz09;;Kommun;;2025-447;Forelaggande;2026-02-10;m-2025-851_Föreläggande om försiktighetsmått.pdf;Sv: till registrator;AUTO;;;AUTO_GENERERAD. Bekrafta metadata mot kallfil.
